Date,open,high,low,close,volume,dividends,stock splits
2001-05-01,84.96155475873856,86.37452501458435,84.64227727775288,86.30659484863281,10578000.0,0.0,0.0
2001-05-02,86.55114161070496,86.74134813531992,85.59330923394369,86.15034484863281,9572900.0,0.0,0.0
2001-05-03,85.68160631626917,85.69519545632279,84.38412330901987,85.056640625,9926200.0,0.0,0.0
2001-05-04,83.99692070286747,86.51037275646333,83.85426582030823,86.50357818603516,12145300.0,0.0,0.0
2001-05-07,86.17750763924606,86.53074754516311,85.7495430100649,85.75633239746094,7185200.0,0.0,0.0
2001-05-08,86.17750080295147,86.34053419407711,85.29439333410635,85.71556854248047,6952600.0,0.0,0.0
2001-05-09,85.0838344456017,85.96694218559801,84.95476349734724,85.35556030273438,9507400.0,0.0,0.0
2001-05-10,86.44924605330361,86.61227948115999,85.43706744779467,85.60689544677734,6872400.0,0.0,0.0
2001-05-11,85.59329847160338,85.92615984782618,84.50640047994023,85.01588439941406,7734400.0,0.0,0.0
2001-05-14,84.84606636497165,85.21289545189111,84.54716743872488,85.18572235107422,7914000.0,0.0,0.0
2001-05-15,85.28760760179604,85.93295180709393,84.81208618175809,85.5797119140625,9782200.0,0.0,0.0
2001-05-16,84.80529483621692,87.76709512533407,84.65585057219668,87.5972671508789,14909000.0,0.0,0.0
2001-05-17,87.63123114508623,88.3648892078325,87.3323322640996,87.73312377929688,11824600.0,0.0,0.0
2001-05-18,87.69239022708969,88.13394927978516,87.01987793011368,88.13394927978516,6683100.0,0.0,0.0
2001-05-21,88.20188137765321,89.56050558999715,87.73315436591773,89.43143463134766,11531500.0,0.0,0.0
2001-05-22,89.55367360962975,89.7302909416641,89.03740038604657,89.31591033935547,8342700.0,0.0,0.0
2001-05-23,89.0238347727809,89.0238347727809,87.80107116699219,87.80107116699219,12330800.0,0.0,0.0
2001-05-24,87.95051933082824,88.31055383646175,87.32555357830446,88.05921173095703,7902800.0,0.0,0.0
2001-05-25,88.07279991941193,88.1067675937671,86.88400905807266,87.0198745727539,7425000.0,0.0,0.0
2001-05-29,87.10137285587261,87.18968672003679,86.2046813530343,86.32695770263672,9003900.0,0.0,0.0
2001-05-30,85.9940826693569,86.33373858671638,84.91397933986802,85.1177749633789,10041800.0,0.0,0.0
2001-05-31,85.20612427671428,86.10961069168184,85.09064245358803,85.55936431884766,9874200.0,0.0,0.0
2001-06-01,85.7291859981265,86.34056793217135,84.99553286001276,86.08922576904297,8848300.0,0.0,0.0
2001-06-04,86.13675430673351,86.56471895441123,85.6476488906797,86.50357818603516,5623500.0,0.0,0.0
2001-06-05,86.60547445540722,87.78747573447367,86.45602500510508,87.49537658691406,9115400.0,0.0,0.0
2001-06-06,87.51578941978383,87.51578941978383,86.51719968564267,86.76854705810547,12064900.0,0.0,0.0
2001-06-07,86.30657094357107,87.18967840455781,86.2726032786339,87.08098602294922,7355300.0,0.0,0.0
2001-06-08,86.74813746600724,86.86362444108039,85.68841243943284,86.27262115478516,8170600.0,0.0,0.0
2001-06-11,86.07558968115332,86.2657961385136,85.19248753158956,85.66120910644531,7012200.0,0.0,0.0
2001-06-12,84.81891420045906,86.09601915765332,84.2618784530643,85.51181030273438,9364400.0,0.0,0.0
2001-06-13,85.70877587671404,85.98729622619769,84.67622413299847,84.77812194824219,7629400.0,0.0,0.0
2001-06-14,84.35698408752462,84.43850341236761,82.70625533432258,82.87608337402344,12603000.0,0.0,0.0
2001-06-15,82.36920910662299,83.38426114443642,82.02177323422498,83.00957489013672,16821100.0,0.346,0.0
2001-06-18,82.87332019915998,83.4115034955753,82.36920117621183,82.60763549804688,11368300.0,0.0,0.0
2001-06-19,83.37063567353424,83.71807155559549,82.35558360748915,82.96870422363281,7732300.0,0.0,0.0
2001-06-20,82.5599601473972,83.69763635415372,82.4986454861011,83.40470123291016,8787200.0,0.0,0.0
2001-06-21,83.26164181318957,84.68543926645657,83.21395494148874,84.35163116455078,12259100.0,0.0,0.0
2001-06-22,84.1267991635038,84.19492250705039,83.22074881912594,83.69080352783203,12212000.0,0.0,0.0
2001-06-25,83.98375948457064,84.0927610193557,82.77114599622267,82.9210205078125,8406800.0,0.0,0.0
2001-06-26,82.36238909202109,83.37744105441331,82.13757735614541,82.8051986694336,8005800.0,0.0,0.0
2001-06-27,82.83928380966861,83.27527962991844,82.36922890196561,82.75753784179688,10105100.0,0.0,0.0
2001-06-28,83.11180919705855,84.4334248753535,83.06412230132015,83.21399688720703,10269300.0,0.0,0.0
2001-06-29,83.65675972193677,84.48106428348329,83.28888736267585,83.5205078125,9824200.0,0.0,0.0
2001-07-02,83.65678491081968,84.6922737469281,83.53416075414417,84.56283569335938,8522200.0,0.0,0.0
2001-07-03,84.46061246509292,84.5423583984375,83.82705549428262,84.5423583984375,3303100.0,0.0,0.0
2001-07-05,83.84072790018084,84.23585080437881,82.88017623029933,82.893798828125,5517900.0,0.0,0.0
2001-07-06,82.64171195901484,82.76433609282283,81.10210418701172,81.10210418701172,11665900.0,0.0,0.0
2001-07-09,81.40184599658355,82.11715429219987,81.20428460829447,81.54490661621094,8339300.0,0.0,0.0
2001-07-10,81.94686687414325,82.18530130881497,80.52987766597865,80.5639419555664,8630700.0,0.0,0.0
2001-07-11,80.45493575182589,80.99311927192613,79.76687768214323,80.64568328857422,15328600.0,0.0,0.0
2001-07-12,81.4086629478484,82.75071454101217,81.27922491678807,82.55996704101562,12002800.0,0.0,0.0
2001-07-13,82.32150324963169,83.3297464211773,82.17163397049691,83.2752456665039,10433800.0,0.0,0.0
2001-07-16,82.95506515434103,83.30250098916217,81.94682712041858,82.23294830322266,6915300.0,0.0,0.0
2001-07-17,81.88556731906907,83.07774491013902,81.63351024048836,83.0028076171875,7469800.0,0.0,0.0
2001-07-18,82.13079205925409,82.86653697967726,81.79016998840784,82.4373550415039,7709300.0,0.0,0.0
2001-07-19,83.23438396475753,83.77938119029909,82.26701882702606,83.1594467163086,10082900.0,0.0,0.0
2001-07-20,82.5327451612658,83.07092876355371,82.37605669073382,82.66217803955078,6705800.0,0.0,0.0
2001-07-23,82.97550767471465,83.03000323569557,81.0339584350586,81.0339584350586,8065200.0,0.0,0.0
2001-07-24,81.06799383586389,81.20424048600917,79.53519563308494,80.25050354003906,12269000.0,0.0,0.0
2001-07-25,80.33228609828357,81.39503020464572,80.01891450200978,81.13615417480469,12088500.0,0.0,0.0
2001-07-26,81.10891126630078,82.32833868441956,80.7682892566859,81.98771667480469,12898200.0,0.0,0.0
2001-07-27,82.3147371084175,82.66898180197563,81.68799369809426,82.30110931396484,8478800.0,0.0,0.0
2001-07-30,82.55995664124225,82.66895297144774,81.95364993656474,82.32833099365234,8547700.0,0.0,0.0
2001-07-31,82.43050338223921,83.57499322387521,82.29425669530933,82.66893768310547,11918100.0,0.0,0.0
2001-08-01,83.09134041793877,83.58864568065523,82.8052191546652,83.18671417236328,11940800.0,0.0,0.0
2001-08-02,83.94967864462818,83.96330123420593,83.03680921858196,83.52730560302734,11070100.0,0.0,0.0
2001-08-03,83.35701355732691,83.35701355732691,82.36239797322257,83.07089233398438,10816300.0,0.0,0.0
2001-08-06,82.6689852600649,82.77798683032283,81.81742998297837,81.95368194580078,8550100.0,0.0,0.0
2001-08-07,81.93321983197325,82.56677700811508,81.68797675497994,82.27384185791016,8865100.0,0.0,0.0
2001-08-08,81.83107553733015,82.53957030532442,80.67977088965421,80.74789428710938,15183800.0,0.0,0.0
2001-08-09,80.86362775314899,81.04756646874611,80.29138552124049,80.98625183105469,14118500.0,0.0,0.0
2001-08-10,80.93175599740987,81.6402448922761,79.93713559264607,81.26556396484375,11173300.0,0.0,0.0
2001-08-13,81.47678111820717,81.6470921177007,80.93859773611013,81.2860336303711,7431600.0,0.0,0.0
2001-08-14,81.84464484101396,81.9877054417541,80.9317804751068,81.25196075439453,13178100.0,0.0,0.0
2001-08-15,81.22471291673953,81.48358372902682,80.4412813880689,80.55027770996094,8520600.0,0.0,0.0
2001-08-16,80.25051084353495,80.89769028683887,79.70551379840124,80.8295669555664,10734700.0,0.0,0.0
2001-08-17,80.14836083729831,80.29823535487476,79.03112104852042,79.53524017333984,11604600.0,0.0,0.0
2001-08-20,79.56927766659949,80.31864480472697,79.3989667171397,80.27095794677734,10417400.0,0.0,0.0
2001-08-21,80.25055316145095,80.75467231567292,78.88806502762313,78.90168762207031,14480800.0,0.0,0.0
2001-08-22,79.53522841405146,79.99847449194252,78.87442097378995,79.71916198730469,11752300.0,0.0,0.0
2001-08-23,79.67830798008066,80.05980300650846,79.35812242683737,79.43305969238281,8744100.0,0.0,0.0
2001-08-24,79.84859993748806,81.15658702792678,79.52841446069262,81.08164978027344,11687700.0,0.0,0.0
2001-08-27,81.04761556722035,81.2042988076711,80.56393285509978,80.59799194335938,7425100.0,0.0,0.0
2001-08-28,80.57752319235736,80.72058377972719,79.4194107055664,79.4194107055664,12046600.0,0.0,0.0
2001-08-29,79.7940975668457,79.82816184144798,78.45886012259848,78.71092224121094,16180000.0,0.0,0.0
2001-08-30,78.24091140700715,78.84721845378925,76.32661647486242,77.1986083984375,17692600.0,0.0,0.0
2001-08-31,77.25308212181265,78.18638321414478,77.069143303885,77.7640151977539,15985400.0,0.0,0.0
2001-09-04,77.55962058436931,79.1401062980105,77.23262640774216,77.26668548583984,24473400.0,0.0,0.0
2001-09-05,77.45744323730469,77.79125655033407,76.2652661985754,77.45744323730469,21477100.0,0.0,0.0
2001-09-06,76.74215282223084,77.18496254933255,75.46141052246094,75.46141052246094,21653000.0,0.0,0.0
2001-09-07,74.95047167169511,75.7884041800829,74.00354281279404,74.06485748291016,33133900.0,0.0,0.0
2001-09-10,73.36997399084635,75.17527156316548,73.36997399084635,74.97090148925781,23408700.0,0.0,0.0
2001-09-17,68.80564187491451,72.48436040079189,68.12439789595496,71.05374908447266,32388700.0,0.0,0.0
2001-09-18,71.07417029306858,71.73497764219887,70.41336294393828,70.8834228515625,22029200.0,0.0,0.0
2001-09-19,70.91751875240361,71.19001746641233,67.14342533670666,69.45284271240234,42771800.0,0.0,0.0
2001-09-20,68.39688639769732,69.35743756308693,67.14339495936028,67.2455825805664,36210900.0,0.0,0.0
2001-09-21,64.46869481800229,67.68939377325744,64.14047357836162,66.52009582519531,49782100.0,0.369,0.0
2001-09-24,68.1885594246049,69.17323342024682,67.73724877094179,68.85868072509766,25549600.0,0.0,0.0
2001-09-25,68.89286005643429,69.74761018120394,68.31163101498706,69.57666015625,25466200.0,0.0,0.0
2001-09-26,69.98691446213157,70.02110654184229,68.67401998611062,69.3304672241211,18587500.0,0.0,0.0
2001-09-27,69.2347845533365,69.94593753429263,68.3800341267521,69.93225860595703,20536800.0,0.0,0.0
2001-09-28,70.41771419890388,74.95814500157658,70.08948795981638,71.41606140136719,21687200.0,0.0,0.0
2001-10-01,71.04687051474706,71.33406546265142,70.31520421395243,71.29987335205078,20457400.0,0.0,0.0
2001-10-02,71.11524981388989,72.1956558227539,70.87592068964372,72.1956558227539,19833100.0,0.0,0.0
2001-10-03,71.52550928563835,73.7683734019655,71.35455921315022,73.40596008300781,32045800.0,0.0,0.0
2001-10-04,74.04870486529383,74.5136890880343,72.99565220741158,73.46747589111328,32674100.0,0.0,0.0
2001-10-05,73.33754150079571,73.59054934958702,72.1545653424215,73.32386779785156,29796100.0,0.0,0.0
2001-10-08,72.66746343276841,73.37178220009176,72.39394745681768,72.84525299072266,12970300.0,0.0,0.0
2001-10-09,72.89991536069702,72.99564693932464,72.20927592890084,72.4554443359375,15976300.0,0.0,0.0
2001-10-10,72.3460700150283,74.22652074095126,72.15460155885128,74.06924438476562,19987400.0,0.0,0.0
2001-10-11,74.50004043667789,75.42317501326218,74.50004043667789,75.21803283691406,23006300.0,0.0,0.0
2001-10-12,74.63680010061226,75.14281083685538,73.37177065151349,74.87612915039062,31360500.0,0.0,0.0
2001-10-15,74.28120693833952,74.84192284150316,73.89144106927434,74.7393569946289,16873000.0,0.0,0.0
2001-10-16,75.08125553550558,75.6351319652835,74.50002125780968,75.21117401123047,15877100.0,0.0,0.0
2001-10-17,75.94971063053919,76.0044159149113,73.61111450195312,73.61111450195312,28542300.0,0.0,0.0
2001-10-18,73.7273021206087,73.95979679032851,72.99563646495528,73.45378112792969,16510000.0,0.0,0.0
2001-10-19,73.16663102492087,73.78889179292912,72.48967019862287,73.40596008300781,21912500.0,0.0,0.0
2001-10-22,73.37176842785865,74.92399268964871,73.310223692934,74.8556137084961,17540600.0,0.0,0.0
2001-10-23,75.19065078174708,75.40946658298503,74.11024548070584,74.47266387939453,22062500.0,0.0,0.0
2001-10-24,74.5205520473481,74.84193377614397,74.00086240700588,74.27438354492188,16065200.0,0.0,0.0
2001-10-25,73.47435182106518,75.62832415166285,72.98885415697211,75.6078109741211,27467900.0,0.0,0.0
2001-10-26,75.18382069216483,76.44201561884918,74.99235749433872,75.43682861328125,18623300.0,0.0,0.0
2001-10-29,75.32742234012271,75.59410396466718,73.47431945800781,73.47431945800781,18727500.0,0.0,0.0
2001-10-30,73.40592729635412,73.64525624754512,72.18192469800024,72.59220886230469,26178600.0,0.0,0.0
2001-10-31,73.09821774098162,73.7546650852872,72.34603881835938,72.34603881835938,28124200.0,0.0,0.0
2001-11-01,72.89308189918073,74.54104246985665,72.27766083094117,74.19914245605469,29806800.0,0.0,0.0
2001-11-02,74.15128562844505,74.79405418456345,73.76151977426339,74.70516204833984,17575900.0,0.0,0.0
2001-11-05,75.30011020752004,75.96339228620117,75.1838601618279,75.68303680419922,15929500.0,0.0,0.0
2001-11-06,75.45733859355467,76.91383611843682,75.11543854988928,76.859130859375,23245800.0,0.0,0.0
2001-11-07,76.42835772590233,77.35149231041109,76.3394655644456,76.75658416748047,19716000.0,0.0,0.0
2001-11-08,77.1805166989574,78.00791416748181,76.51722978843455,76.99588775634766,22563500.0,0.0,0.0
2001-11-09,76.75657783146511,77.24207538146595,76.20270130006647,77.07796478271484,15895800.0,0.0,0.0
2001-11-12,75.9018342827116,77.03010583571594,75.21803397385835,76.60614776611328,26068800.0,0.0,0.0
2001-11-13,77.57031165528923,78.32933044433594,77.39252210747205,78.32933044433594,15296200.0,0.0,0.0
2001-11-14,78.75326006845253,78.91053639452001,77.75491250027326,78.40452575683594,17571300.0,0.0,0.0
2001-11-15,78.20621854467677,78.76009495078651,77.90534483420694,78.5481185913086,19470200.0,0.0,0.0
2001-11-16,78.69173122328058,78.70540493232222,77.54294663545964,78.19939422607422,18134900.0,0.0,0.0
2001-11-19,78.5823145977499,79.21824896706558,78.26092768185104,79.16354370117188,13625400.0,0.0,0.0
2001-11-20,78.89003294397035,79.18406724607354,78.39085648989501,78.5002670288086,16209700.0,0.0,0.0
2001-11-21,78.295107707662,78.41135246703037,77.61814710177387,77.98056030273438,11470200.0,0.0,0.0
2001-11-23,77.98059569110973,79.14989371082127,77.95324304996653,79.1020278930664,6717100.0,0.0,0.0
2001-11-26,79.14987260431386,79.55331221538128,78.68488826284035,79.27295684814453,13726000.0,0.0,0.0
2001-11-27,79.06096922029917,79.93623251114876,78.01475068794416,78.93104553222656,19261400.0,0.0,0.0
2001-11-28,78.45925178345412,78.75328614670038,77.44039070861689,77.5019302368164,20195500.0,0.0,0.0
2001-11-29,77.72072110449727,78.58230546578336,77.26941053879253,78.5481185913086,16354700.0,0.0,0.0
2001-11-30,78.22675582081548,78.57549543660973,77.96690836642742,77.9874267578125,13680300.0,0.0,0.0
2001-12-03,77.71387834440347,78.00791258070637,77.27624672064756,77.52241516113281,15220400.0,0.0,0.0
2001-12-04,77.89852651765621,78.84217424137579,77.50876056737528,78.83533477783203,17239900.0,0.0,0.0
2001-12-05,79.05415687375313,80.68843925140173,79.01996477032817,80.27816009521484,25204000.0,0.0,0.0
2001-12-06,80.23710632324219,80.64739058287132,79.95675097727542,80.23710632324219,17972900.0,0.0,0.0
2001-12-07,79.93623009070622,80.06614855786421,79.11566686764557,79.7037353515625,18857800.0,0.0,0.0
2001-12-10,79.21822233418209,79.5874749293512,78.19252241992773,78.2130355834961,13862700.0,0.0,0.0
2001-12-11,78.56864391147649,79.1293598659985,77.88484371245055,78.05579376220703,20833300.0,0.0,0.0
2001-12-12,78.32929751340134,78.4865686027882,77.34462377575011,78.14466857910156,16171500.0,0.0,0.0
2001-12-13,77.5771298000195,77.74807984824959,76.61297424083219,76.62664794921875,19026700.0,0.0,0.0
2001-12-14,76.81127748600184,77.60448300277491,76.58562216860807,77.35831451416016,16721900.0,0.0,0.0
2001-12-17,77.26259663503353,78.19940495080743,77.2010571104337,78.15837860107422,13925900.0,0.0,0.0
2001-12-18,78.38401779879653,78.73959683678532,78.18571510779927,78.62335205078125,13663700.0,0.0,0.0
2001-12-19,78.01476729061544,79.26612298851826,77.95322777284079,79.17723083496094,20143400.0,0.0,0.0
2001-12-20,78.97888817131101,79.18403022737883,78.32928035539494,78.39765930175781,14867900.0,0.0,0.0
2001-12-21,78.92807763015605,78.9555243431833,78.35857011342254,78.87318420410156,14037700.0,0.393,0.0
2001-12-24,78.79085079971233,78.93494211965417,78.63989649265173,78.72223663330078,5728800.0,0.0,0.0
2001-12-26,78.66732036439204,79.73771570740355,78.66732036439204,79.15448760986328,10304800.0,0.0,0.0
2001-12-27,79.11333957221778,79.64853737498565,79.07902987309672,79.63481140136719,9407300.0,0.0,0.0
2001-12-28,79.79265087004299,80.10828029698338,79.53877263677663,79.59366607666016,10593800.0,0.0,0.0
2001-12-31,79.69657311605947,79.86124816596333,78.37916224697776,78.42719268798828,14619500.0,0.0,0.0
2002-01-02,78.98295846379345,79.42209533236635,78.09095875485974,79.2711410522461,18651900.0,0.0,0.0
2002-01-03,79.35351104525357,80.24550585499163,79.27803387678536,80.17002868652344,15743000.0,0.0,0.0
2002-01-04,80.39647425531778,80.95226125079829,79.97106312400142,80.70524597167969,20140700.0,0.0,0.0
2002-01-07,80.7601151043466,80.95909987856587,79.9779019835818,80.1357192993164,13106500.0,0.0,0.0
2002-01-08,80.13570344951525,80.32096221098048,79.57305894349581,79.950439453125,12683700.0,0.0,0.0
2002-01-09,80.06022850501721,80.81499477998265,79.14078195429826,79.29859924316406,16610300.0,0.0,0.0
2002-01-10,79.38091497178769,79.83377250354536,79.11331614963008,79.64851379394531,12823400.0,0.0,0.0
2002-01-11,79.73774397043135,79.78577441349024,78.70165271595997,78.8663330078125,13708400.0,0.0,0.0
2002-01-14,78.6673524855355,78.79771784661729,78.1939057820766,78.37230682373047,12301100.0,0.0,0.0
2002-01-15,78.59874668589606,79.17511209506252,78.1527466517021,79.01043701171875,20219900.0,0.0,0.0
2002-01-16,78.427212760408,78.49582694585172,77.32250709950569,77.41170501708984,17067000.0,0.0,0.0
2002-01-17,78.05669051388315,78.38604070067056,77.80967525632919,77.99493408203125,17283400.0,0.0,0.0
2002-01-18,77.53519106222006,78.11841932853488,77.30875960185097,77.63811492919922,17028000.0,0.0,0.0
2002-01-22,78.049816356805,78.17332396790951,76.86277069258237,77.1029281616211,11689300.0,0.0,0.0
2002-01-23,77.2813205435483,77.91258454725285,76.8627672819845,77.6930160522461,12438900.0,0.0,0.0
2002-01-24,77.97432632644507,78.39287953751817,77.75475785792517,77.93315887451172,12142800.0,0.0,0.0
2002-01-25,77.61754435016525,78.34486405947902,77.56265091382143,77.91259002685547,12810700.0,0.0,0.0
2002-01-28,78.1527290011106,78.35171374788546,77.48029760735677,78.12528228759766,10589200.0,0.0,0.0
2002-01-29,78.11841658004356,78.31053833301827,75.51104170621859,75.66885375976562,27720800.0,0.0,0.0
2002-01-30,75.7443269181641,77.80278313712301,74.37888575870032,76.75983428955078,34711800.0,0.0,0.0
2002-01-31,76.95195561251833,77.74103153913204,76.58829585340784,77.65869140625,19909200.0,0.0,0.0
2002-02-01,77.59694734406517,77.74104390826669,76.96568859630653,77.2950439453125,15838500.0,0.0,0.0
2002-02-04,77.00688639956329,77.00688639956329,75.09252056930139,75.37384033203125,24243400.0,0.0,0.0
2002-02-05,75.06502091891267,75.812923997195,74.46806686534033,74.9072036743164,33614000.0,0.0,0.0
2002-02-06,75.23659509145304,75.29834628105053,74.14561029422798,74.58474731445312,29486000.0,0.0,0.0
2002-02-07,74.59845074402863,75.3806636520682,74.1044204368616,74.1181411743164,23445400.0,0.0,0.0
2002-02-08,74.53670874992574,75.99135324284968,74.31028251113162,75.53849029541016,19277800.0,0.0,0.0
2002-02-11,75.51106196363011,76.6020415970967,75.35324463282015,76.46481323242188,18792400.0,0.0,0.0
2002-02-12,76.13545723851219,76.6500714544461,75.49733540135708,76.22465515136719,13942500.0,0.0,0.0
2002-02-13,76.4922309992826,77.21955047962943,76.40302788457431,77.03428649902344,16781100.0,0.0,0.0
2002-02-14,77.19899996032551,77.51462940330566,76.56773583943838,76.89022827148438,20453800.0,0.0,0.0
2002-02-15,76.95197084671925,77.01372203241203,75.96390999622761,76.08741760253906,18366800.0,0.0,0.0
2002-02-19,75.57968213044357,75.67574304030747,74.52300688701379,74.62593078613281,15988100.0,0.0,0.0
2002-02-20,74.824884086363,75.88155364990234,73.98091475089484,75.88155364990234,29242800.0,0.0,0.0
2002-02-21,75.42869047627643,75.9089947880814,74.28281787888143,74.31026458740234,26288600.0,0.0,0.0
2002-02-22,74.34458417044361,75.43556880765526,74.01523407104325,75.22972106933594,26572900.0,0.0,0.0
2002-02-25,75.29835976076693,76.71869495996245,75.27091303772364,76.4716796875,17458700.0,0.0,0.0
2002-02-26,76.57458636068624,76.87649501130498,75.86785041485234,76.31385040283203,22346500.0,0.0,0.0
2002-02-27,76.82159220486585,77.4391301717308,75.92273458555013,76.60888671875,28597900.0,0.0,0.0
2002-02-28,76.73241477807176,77.36367365260192,76.1834908311336,76.26583099365234,23755400.0,0.0,0.0
2002-03-01,76.65692079045407,78.1184230188383,76.51282946384651,78.0429458618164,26273600.0,0.0,0.0
2002-03-04,78.15270855597001,79.5867636261194,77.98117056758329,79.42208862304688,27184600.0,0.0,0.0
2002-03-05,79.13394656331609,79.86812932000261,78.88693131481159,79.16825103759766,22718900.0,0.0,0.0
2002-03-06,78.97611656945998,80.38273066268063,78.95553284120543,80.10826873779297,20143200.0,0.0,0.0
2002-03-07,80.52678998529235,80.62285083557914,79.29857741671269,79.93669891357422,19330800.0,0.0,0.0
2002-03-08,80.5405252094951,80.89732720468312,79.92299255653637,80.2729263305664,19930100.0,0.0,0.0
2002-03-11,80.2043134644202,80.89732850725487,79.88868414662538,80.44446563720703,15621800.0,0.0,0.0
2002-03-12,79.66224851684971,80.45132438724899,79.55246691575279,80.39643096923828,17153600.0,0.0,0.0
2002-03-13,80.02591332552964,80.10825345776794,79.34662424806928,79.62108612060547,17175300.0,0.0,0.0
2002-03-14,79.62110125594386,79.88870019293077,79.3397763435123,79.51131439208984,11168100.0,0.0,0.0
2002-03-15,79.8010310495772,80.47538362919792,79.75286300817572,80.26895141601562,21220100.0,0.331,0.0
2002-03-18,80.57859043833936,80.89512398498945,79.89047266303344,80.28269958496094,17548900.0,0.0,0.0
2002-03-19,80.71621402785992,81.0189822673613,80.38591519849632,80.81942749023438,17912000.0,0.0,0.0
2002-03-20,80.16568980975968,80.2207404704682,79.26425755281745,79.29866027832031,17114500.0,0.0,0.0
2002-03-21,79.33995149277634,79.7528209513412,78.52797261596675,79.33306884765625,25846800.0,0.0,0.0
2002-03-22,79.47755937368667,79.78033270841769,78.92706335597921,79.16102600097656,15235400.0,0.0,0.0
2002-03-25,79.19548211212249,79.38127687457168,77.96375576071519,78.17707061767578,17499600.0,0.0,0.0
2002-03-26,78.11509929411757,79.1472755838121,78.08069656774647,78.63118743896484,19947600.0,0.0,0.0
2002-03-27,78.46603950757012,79.14039698319839,78.28025008821947,78.8376235961914,19020300.0,0.0,0.0
2002-03-28,79.11290169416395,79.6633927660368,78.78948549885362,78.8032455444336,17532900.0,0.0,0.0
2002-04-01,78.60366616071875,79.20232503967527,78.10133806408625,78.8376235961914,17711000.0,0.0,0.0
2002-04-02,78.43169252548579,79.09916258044767,78.28718312449254,78.40416717529297,15669500.0,0.0,0.0
2002-04-03,78.45229430804389,78.58991573730637,77.1792777126424,77.85363006591797,25658500.0,0.0,0.0
2002-04-04,77.48204437806027,78.03254058408933,77.22744421395657,77.53021240234375,23549000.0,0.0,0.0
2002-04-05,77.88802697484594,78.19079512616302,77.19302678106033,77.5439682006836,19404900.0,0.0,0.0
2002-04-08,76.60124441427968,77.77792477878721,76.53931635558358,77.70911407470703,16470100.0,0.0,0.0
2002-04-09,77.88118586444917,77.88118586444917,77.02103847031536,77.16554260253906,15122700.0,0.0,0.0
2002-04-10,77.13799852027778,78.12888975762276,77.13111587281794,78.03943634033203,17199300.0,0.0,0.0
2002-04-11,77.68160309472961,77.7917044415352,76.03700228874945,76.09893035888672,25453700.0,0.0,0.0
2002-04-12,76.394803521188,76.82832091170447,75.7204513024823,76.67005157470703,14950600.0,0.0,0.0
2002-04-15,76.80772335752363,76.97287018670494,75.83059193088688,76.08519744873047,17394900.0,0.0,0.0
2002-04-16,76.8627362866034,77.97748872434791,76.84209359792827,77.89491271972656,15040900.0,0.0,0.0
2002-04-17,78.02566529500234,78.21833741030373,77.48205168401833,77.72977447509766,12920100.0,0.0,0.0
2002-04-18,77.6884765264363,78.07382069470631,76.48427075067198,77.39258575439453,25204800.0,0.0,0.0
2002-04-19,77.89494881283763,77.92247416046544,77.45455375063894,77.67475128173828,10499200.0,0.0,0.0
2002-04-22,77.33065818874732,77.36506617058022,76.27095639732927,76.38105773925781,13922900.0,0.0,0.0
2002-04-23,76.44297753322998,76.71134821265483,75.80991063542047,76.05075073242188,16967000.0,0.0,0.0
2002-04-24,76.07831103635127,76.93845838526053,75.28009702652332,75.28697967529297,18902700.0,0.0,0.0
2002-04-25,75.14931216068557,75.51401359868628,74.81213605290075,75.3282241821289,25451500.0,0.0,0.0
2002-04-26,75.54840968347222,75.69979635087311,73.82811619013306,73.89692687988281,19769800.0,0.0,0.0
2002-04-29,74.26853509566372,74.49561517073107,73.37398008777946,73.5322494506836,17724400.0,0.0,0.0
2002-04-30,73.64236860677667,74.75712139270394,73.38088571868519,74.22039031982422,19473500.0,0.0,0.0
2002-05-01,74.29605572886177,75.1768453886222,73.49095942266706,75.12867736816406,24575600.0,0.0,0.0
2002-05-02,75.07365634040204,75.63103536851816,74.16534098893872,74.8396987915039,15666800.0,0.0,0.0
2002-05-03,74.72955696000788,74.83965827630082,73.7661914421235,74.02767944335938,18185500.0,0.0,0.0
2002-05-06,74.06895037370369,74.30979039374776,72.46563570468088,72.57573699951172,23630400.0,0.0,0.0
2002-05-07,73.00930007496287,73.16068683622744,72.18356078614825,72.32118225097656,21910000.0,0.0,0.0
2002-05-08,73.66299358123615,75.25254360907772,73.48408152942618,75.01170349121094,27917400.0,0.0,0.0
2002-05-09,74.76399852488495,75.07364942872381,74.02771270360577,74.14469146728516,18085600.0,0.0,0.0
2002-05-10,74.29610648949237,74.3511571933193,72.66526482560727,72.74784088134766,18958900.0,0.0,0.0
2002-05-13,73.09184651616043,74.28228692980875,72.7959557616263,74.22724151611328,14677700.0,0.0,0.0
2002-05-14,75.43145269733607,75.94754089388344,75.00481789821882,75.84432220458984,34201200.0,0.0,0.0
2002-05-15,75.34887666391367,76.31912499297253,75.20437259893225,75.54843139648438,29535300.0,0.0,0.0
2002-05-16,75.48649843449033,76.02323457110441,75.23189828306533,75.94065856933594,28092000.0,0.0,0.0
2002-05-17,76.14710146440201,76.55308835684927,75.7617520114909,76.31224822998047,27823700.0,0.0,0.0
2002-05-20,76.13333586773061,76.16774384996931,75.34199952552947,75.48650360107422,13833800.0,0.0,0.0
2002-05-21,75.76862628738984,76.02323167904984,74.53689520328406,74.79837799072266,16877200.0,0.0,0.0
2002-05-22,74.4681011502056,75.08740815361071,74.31671441049306,74.96354675292969,15844200.0,0.0,0.0
